Supplier_Daily_Inventory_ID,Supplier_ID,Purchased_Material_ID,Inventory_Qty,Inventory_Date
SDII009904,SID0017,MID0018,0,2025/01/22
SDII009905,SID0017,MID0018,0,2025/01/23
SDII009906,SID0017,MID0018,0,2025/01/24
SDII009907,SID0017,MID0018,97,2025/01/25
SDII009908,SID0017,MID0018,97,2025/01/26
SDII009909,SID0017,MID0018,97,2025/01/27
SDII009910,SID0017,MID0018,97,2025/01/28
SDII009911,SID0017,MID0018,97,2025/01/29
SDII009912,SID0017,MID0018,97,2025/01/30
SDII009913,SID0017,MID0018,97,2025/01/31
SDII009914,SID0017,MID0018,97,2025/02/01
SDII009915,SID0017,MID0018,97,2025/02/02
SDII009916,SID0017,MID0018,97,2025/02/03
SDII009917,SID0017,MID0018,97,2025/02/04
SDII009918,SID0017,MID0018,97,2025/02/05
SDII009919,SID0017,MID0018,97,2025/02/06
SDII009920,SID0017,MID0018,97,2025/02/07
SDII009921,SID0017,MID0018,97,2025/02/08
SDII009922,SID0017,MID0018,97,2025/02/09
SDII009923,SID0017,MID0018,97,2025/02/10
SDII009924,SID0017,MID0018,97,2025/02/11
SDII009925,SID0017,MID0018,97,2025/02/12
SDII009926,SID0017,MID0018,90,2025/02/13
SDII009927,SID0017,MID0018,84,2025/02/14
SDII009928,SID0017,MID0018,73,2025/02/15
SDII009929,SID0017,MID0018,73,2025/02/16
SDII009930,SID0017,MID0018,73,2025/02/17
SDII009931,SID0017,MID0018,63,2025/02/18
SDII009932,SID0017,MID0018,62,2025/02/19
SDII009933,SID0017,MID0018,62,2025/02/20
SDII009934,SID0017,MID0018,62,2025/02/21
SDII009935,SID0017,MID0018,62,2025/02/22
SDII009936,SID0017,MID0018,62,2025/02/23
SDII009937,SID0017,MID0018,62,2025/02/24
SDII009938,SID0017,MID0018,62,2025/02/25
SDII009939,SID0017,MID0018,62,2025/02/26
SDII009940,SID0017,MID0018,62,2025/02/27
SDII009941,SID0017,MID0018,62,2025/02/28
SDII009942,SID0017,MID0018,62,2025/03/01
SDII009943,SID0017,MID0018,62,2025/03/02
SDII009944,SID0017,MID0018,111,2025/03/03
SDII009945,SID0017,MID0018,111,2025/03/04
SDII009946,SID0017,MID0018,111,2025/03/05
SDII009947,SID0017,MID0018,111,2025/03/06
SDII009948,SID0017,MID0018,111,2025/03/07
SDII009949,SID0017,MID0018,111,2025/03/08
SDII009950,SID0017,MID0018,111,2025/03/09
SDII009951,SID0017,MID0018,111,2025/03/10
SDII009952,SID0017,MID0018,111,2025/03/11
SDII009953,SID0017,MID0018,111,2025/03/12
SDII009954,SID0017,MID0018,111,2025/03/13
SDII009955,SID0017,MID0018,111,2025/03/14
SDII009956,SID0017,MID0018,111,2025/03/15
SDII009957,SID0017,MID0018,111,2025/03/16
SDII009958,SID0017,MID0018,111,2025/03/17
SDII009959,SID0017,MID0018,111,2025/03/18
SDII009960,SID0017,MID0018,111,2025/03/19
SDII009961,SID0017,MID0018,111,2025/03/20
SDII009962,SID0017,MID0018,107,2025/03/21
SDII009963,SID0017,MID0018,97,2025/03/22
SDII009964,SID0017,MID0018,97,2025/03/23
SDII009965,SID0017,MID0018,97,2025/03/24
SDII009966,SID0017,MID0018,92,2025/03/25
SDII009967,SID0017,MID0018,83,2025/03/26
SDII009968,SID0017,MID0018,77,2025/03/27
SDII009969,SID0017,MID0018,77,2025/03/28
SDII009970,SID0017,MID0018,77,2025/03/29
SDII009971,SID0017,MID0018,77,2025/03/30
SDII009972,SID0017,MID0018,77,2025/03/31
SDII009973,SID0017,MID0018,77,2025/04/01
SDII009974,SID0017,MID0018,77,2025/04/02
SDII009975,SID0017,MID0018,162,2025/04/03
SDII009976,SID0017,MID0018,162,2025/04/04
SDII009977,SID0017,MID0018,162,2025/04/05
SDII009978,SID0017,MID0018,162,2025/04/06
SDII009979,SID0017,MID0018,162,2025/04/07
SDII009980,SID0017,MID0018,162,2025/04/08
SDII009981,SID0017,MID0018,162,2025/04/09
SDII009982,SID0017,MID0018,154,2025/04/10
SDII009983,SID0017,MID0018,150,2025/04/11
SDII009984,SID0017,MID0018,140,2025/04/12
SDII009985,SID0017,MID0018,140,2025/04/13
SDII009986,SID0017,MID0018,140,2025/04/14
SDII009987,SID0017,MID0018,129,2025/04/15
SDII009988,SID0017,MID0018,129,2025/04/16
SDII009989,SID0017,MID0018,129,2025/04/17
SDII009990,SID0017,MID0018,129,2025/04/18
SDII009991,SID0017,MID0018,129,2025/04/19
SDII009992,SID0017,MID0018,129,2025/04/20
SDII009993,SID0017,MID0018,129,2025/04/21
SDII009994,SID0017,MID0018,129,2025/04/22
SDII009995,SID0017,MID0018,129,2025/04/23
SDII009996,SID0017,MID0018,129,2025/04/24
SDII009997,SID0017,MID0018,129,2025/04/25
SDII009998,SID0017,MID0018,129,2025/04/26
SDII009999,SID0017,MID0018,129,2025/04/27
SDII010000,SID0017,MID0018,129,2025/04/28
SDII010001,SID0017,MID0018,129,2025/04/29
SDII010002,SID0017,MID0018,129,2025/04/30
SDII010003,SID0017,MID0018,129,2025/05/01
SDII010004,SID0017,MID0018,129,2025/05/02
SDII010005,SID0017,MID0018,129,2025/05/03
SDII010006,SID0017,MID0018,129,2025/05/04
SDII010007,SID0017,MID0018,129,2025/05/05
SDII010008,SID0017,MID0018,129,2025/05/06
SDII010009,SID0017,MID0018,129,2025/05/07
SDII010010,SID0017,MID0018,125,2025/05/08
SDII010011,SID0017,MID0018,119,2025/05/09
SDII010012,SID0017,MID0018,115,2025/05/10
SDII010013,SID0017,MID0018,115,2025/05/11
SDII010014,SID0017,MID0018,115,2025/05/12
SDII010015,SID0017,MID0018,107,2025/05/13
SDII010016,SID0017,MID0018,99,2025/05/14
SDII010017,SID0017,MID0018,99,2025/05/15
SDII010018,SID0017,MID0018,99,2025/05/16
SDII010019,SID0017,MID0018,99,2025/05/17
SDII010020,SID0017,MID0018,99,2025/05/18
SDII010021,SID0017,MID0018,99,2025/05/19
SDII010022,SID0017,MID0018,99,2025/05/20
SDII010023,SID0017,MID0018,99,2025/05/21
SDII010024,SID0017,MID0018,99,2025/05/22
SDII010025,SID0017,MID0018,99,2025/05/23
SDII010026,SID0017,MID0018,99,2025/05/24
SDII010027,SID0017,MID0018,99,2025/05/25
SDII010028,SID0017,MID0018,99,2025/05/26
SDII010029,SID0017,MID0018,99,2025/05/27
SDII010030,SID0017,MID0018,99,2025/05/28
SDII010031,SID0017,MID0018,99,2025/05/29
SDII010032,SID0017,MID0018,99,2025/05/30
SDII010033,SID0017,MID0018,99,2025/05/31
SDII010034,SID0017,MID0018,99,2025/06/01
SDII010035,SID0017,MID0018,99,2025/06/02
SDII010036,SID0017,MID0018,99,2025/06/03
SDII010037,SID0017,MID0018,99,2025/06/04
SDII010038,SID0017,MID0018,78,2025/06/05
SDII010039,SID0017,MID0018,75,2025/06/06
SDII010040,SID0017,MID0018,73,2025/06/07
SDII010041,SID0017,MID0018,73,2025/06/08
SDII010042,SID0017,MID0018,73,2025/06/09
SDII010043,SID0017,MID0018,73,2025/06/10
SDII010044,SID0017,MID0018,73,2025/06/11
SDII010045,SID0017,MID0018,73,2025/06/12
SDII010046,SID0017,MID0018,73,2025/06/13
SDII010047,SID0017,MID0018,73,2025/06/14
SDII010048,SID0017,MID0018,73,2025/06/15
SDII010049,SID0017,MID0018,73,2025/06/16
SDII010050,SID0017,MID0018,73,2025/06/17
SDII010051,SID0017,MID0018,73,2025/06/18
SDII010052,SID0017,MID0018,73,2025/06/19
SDII010053,SID0017,MID0018,73,2025/06/20
SDII010054,SID0017,MID0018,73,2025/06/21
SDII010055,SID0017,MID0018,73,2025/06/22
SDII010056,SID0017,MID0018,73,2025/06/23
SDII010057,SID0017,MID0018,73,2025/06/24
SDII010058,SID0017,MID0018,73,2025/06/25
SDII010059,SID0017,MID0018,73,2025/06/26
SDII010060,SID0017,MID0018,73,2025/06/27
SDII010061,SID0017,MID0018,73,2025/06/28
SDII010062,SID0017,MID0018,73,2025/06/29
SDII010063,SID0017,MID0018,73,2025/06/30
SDII010064,SID0017,MID0018,73,2025/07/01
SDII010065,SID0017,MID0018,73,2025/07/02
SDII010066,SID0017,MID0018,73,2025/07/03
SDII010067,SID0017,MID0018,73,2025/07/04
SDII010068,SID0017,MID0018,73,2025/07/05
SDII010069,SID0017,MID0018,73,2025/07/06
SDII010070,SID0017,MID0018,73,2025/07/07
SDII010071,SID0017,MID0018,73,2025/07/08
SDII010072,SID0017,MID0018,73,2025/07/09
SDII010073,SID0017,MID0018,73,2025/07/10
SDII010074,SID0017,MID0018,66,2025/07/11
SDII010075,SID0017,MID0018,63,2025/07/12
SDII010076,SID0017,MID0018,63,2025/07/13
SDII010077,SID0017,MID0018,63,2025/07/14
SDII010078,SID0017,MID0018,56,2025/07/15
SDII010079,SID0017,MID0018,49,2025/07/16
SDII010080,SID0017,MID0018,44,2025/07/17
SDII010081,SID0017,MID0018,44,2025/07/18
SDII010082,SID0017,MID0018,44,2025/07/19
SDII010083,SID0017,MID0018,44,2025/07/20
SDII010084,SID0017,MID0018,44,2025/07/21
SDII010085,SID0017,MID0018,44,2025/07/22
SDII010086,SID0017,MID0018,44,2025/07/23
SDII010087,SID0017,MID0018,44,2025/07/24
SDII010088,SID0017,MID0018,44,2025/07/25
SDII010089,SID0017,MID0018,44,2025/07/26
SDII010090,SID0017,MID0018,44,2025/07/27
SDII010091,SID0017,MID0018,44,2025/07/28
SDII010092,SID0017,MID0018,44,2025/07/29
SDII010093,SID0017,MID0018,105,2025/07/30
SDII010094,SID0017,MID0018,105,2025/07/31
SDII010095,SID0017,MID0018,105,2025/08/01
SDII010096,SID0017,MID0018,105,2025/08/02
SDII010097,SID0017,MID0018,105,2025/08/03
SDII010098,SID0017,MID0018,105,2025/08/04
SDII010099,SID0017,MID0018,105,2025/08/05
SDII010100,SID0017,MID0018,99,2025/08/06
SDII010101,SID0017,MID0018,97,2025/08/07
SDII010102,SID0017,MID0018,91,2025/08/08
SDII010103,SID0017,MID0018,80,2025/08/09
SDII010104,SID0017,MID0018,80,2025/08/10
SDII010105,SID0017,MID0018,80,2025/08/11
SDII010106,SID0017,MID0018,80,2025/08/12
SDII010107,SID0017,MID0018,80,2025/08/13
SDII010108,SID0017,MID0018,80,2025/08/14
SDII010109,SID0017,MID0018,80,2025/08/15
SDII010110,SID0017,MID0018,80,2025/08/16
SDII010111,SID0017,MID0018,80,2025/08/17
SDII010112,SID0017,MID0018,80,2025/08/18
SDII010113,SID0017,MID0018,80,2025/08/19
SDII010114,SID0017,MID0018,80,2025/08/20
SDII010115,SID0017,MID0018,80,2025/08/21
SDII010116,SID0017,MID0018,80,2025/08/22
SDII010117,SID0017,MID0018,80,2025/08/23
SDII010118,SID0017,MID0018,80,2025/08/24
SDII010119,SID0017,MID0018,80,2025/08/25
SDII010120,SID0017,MID0018,80,2025/08/26
SDII010121,SID0017,MID0018,80,2025/08/27
SDII010122,SID0017,MID0018,80,2025/08/28
SDII010123,SID0017,MID0018,80,2025/08/29
SDII010124,SID0017,MID0018,80,2025/08/30
SDII010125,SID0017,MID0018,80,2025/08/31
SDII010126,SID0017,MID0018,80,2025/09/01
SDII010127,SID0017,MID0018,80,2025/09/02
SDII010128,SID0017,MID0018,80,2025/09/03
SDII010129,SID0017,MID0018,80,2025/09/04
SDII010130,SID0017,MID0018,80,2025/09/05
SDII010131,SID0017,MID0018,141,2025/09/06
SDII010132,SID0017,MID0018,141,2025/09/07
SDII010133,SID0017,MID0018,141,2025/09/08
SDII010134,SID0017,MID0018,141,2025/09/09
SDII010135,SID0017,MID0018,141,2025/09/10
SDII010136,SID0017,MID0018,141,2025/09/11
SDII010137,SID0017,MID0018,139,2025/09/12
SDII010138,SID0017,MID0018,130,2025/09/13
SDII010139,SID0017,MID0018,130,2025/09/14
SDII010140,SID0017,MID0018,130,2025/09/15
SDII010141,SID0017,MID0018,109,2025/09/16
SDII010142,SID0017,MID0018,109,2025/09/17
SDII010143,SID0017,MID0018,109,2025/09/18
SDII010144,SID0017,MID0018,109,2025/09/19
SDII010145,SID0017,MID0018,109,2025/09/20
SDII010146,SID0017,MID0018,109,2025/09/21
SDII010147,SID0017,MID0018,109,2025/09/22
SDII010148,SID0017,MID0018,109,2025/09/23
SDII010149,SID0017,MID0018,109,2025/09/24
SDII010150,SID0017,MID0018,109,2025/09/25
SDII010151,SID0017,MID0018,109,2025/09/26
SDII010152,SID0017,MID0018,109,2025/09/27
SDII010153,SID0017,MID0018,109,2025/09/28
SDII010154,SID0017,MID0018,109,2025/09/29
SDII010155,SID0017,MID0018,109,2025/09/30
SDII010156,SID0017,MID0018,109,2025/10/01
SDII010157,SID0017,MID0018,109,2025/10/02
SDII010158,SID0017,MID0018,109,2025/10/03
SDII010159,SID0017,MID0018,109,2025/10/04
SDII010160,SID0017,MID0018,109,2025/10/05
SDII010161,SID0017,MID0018,109,2025/10/06
SDII010162,SID0017,MID0018,109,2025/10/07
SDII010163,SID0017,MID0018,109,2025/10/08
SDII010164,SID0017,MID0018,109,2025/10/09
SDII010165,SID0017,MID0018,109,2025/10/10
SDII010166,SID0017,MID0018,109,2025/10/11
SDII010167,SID0017,MID0018,109,2025/10/12
SDII010168,SID0017,MID0018,109,2025/10/13
SDII010169,SID0017,MID0018,109,2025/10/14
SDII010170,SID0017,MID0018,109,2025/10/15
SDII010171,SID0017,MID0018,109,2025/10/16
SDII010172,SID0017,MID0018,109,2025/10/17
SDII010173,SID0017,MID0018,109,2025/10/18
SDII010174,SID0017,MID0018,109,2025/10/19
SDII010175,SID0017,MID0018,109,2025/10/20
SDII010176,SID0017,MID0018,109,2025/10/21
SDII010177,SID0017,MID0018,109,2025/10/22
SDII010178,SID0017,MID0018,109,2025/10/23
SDII010179,SID0017,MID0018,109,2025/10/24
SDII010180,SID0017,MID0018,109,2025/10/25
SDII010181,SID0017,MID0018,109,2025/10/26
SDII010182,SID0017,MID0018,109,2025/10/27
SDII010183,SID0017,MID0018,109,2025/10/28
SDII010184,SID0017,MID0018,103,2025/10/29
SDII010185,SID0017,MID0018,84,2025/10/30
SDII010186,SID0017,MID0018,78,2025/10/31
SDII010187,SID0017,MID0018,78,2025/11/01
SDII010188,SID0017,MID0018,78,2025/11/02
SDII010189,SID0017,MID0018,78,2025/11/03
SDII010190,SID0017,MID0018,78,2025/11/04
SDII010191,SID0017,MID0018,78,2025/11/05
SDII010192,SID0017,MID0018,78,2025/11/06
SDII010193,SID0017,MID0018,78,2025/11/07
SDII010194,SID0017,MID0018,170,2025/11/08
SDII010195,SID0017,MID0018,170,2025/11/09
SDII010196,SID0017,MID0018,170,2025/11/10
SDII010197,SID0017,MID0018,170,2025/11/11
SDII010198,SID0017,MID0018,170,2025/11/12
SDII010199,SID0017,MID0018,160,2025/11/13
SDII010200,SID0017,MID0018,145,2025/11/14
SDII010201,SID0017,MID0018,140,2025/11/15
SDII010202,SID0017,MID0018,140,2025/11/16
SDII010203,SID0017,MID0018,140,2025/11/17
SDII010204,SID0017,MID0018,140,2025/11/18
SDII010205,SID0017,MID0018,140,2025/11/19
SDII010206,SID0017,MID0018,140,2025/11/20
SDII010207,SID0017,MID0018,140,2025/11/21
SDII010208,SID0017,MID0018,140,2025/11/22
SDII010209,SID0017,MID0018,140,2025/11/23
SDII010210,SID0017,MID0018,140,2025/11/24
SDII010211,SID0017,MID0018,140,2025/11/25
SDII010212,SID0017,MID0018,140,2025/11/26
SDII010213,SID0017,MID0018,140,2025/11/27
SDII010214,SID0017,MID0018,140,2025/11/28
SDII010215,SID0017,MID0018,140,2025/11/29
SDII010216,SID0017,MID0018,140,2025/11/30
SDII010217,SID0017,MID0018,140,2025/12/01
SDII010218,SID0017,MID0018,140,2025/12/02
SDII010219,SID0017,MID0018,140,2025/12/03
SDII010220,SID0017,MID0018,140,2025/12/04
SDII010221,SID0017,MID0018,140,2025/12/05
SDII010222,SID0017,MID0018,140,2025/12/06
SDII010223,SID0017,MID0018,140,2025/12/07
SDII010224,SID0017,MID0018,140,2025/12/08
SDII010225,SID0017,MID0018,140,2025/12/09
SDII010226,SID0017,MID0018,140,2025/12/10
SDII010227,SID0017,MID0018,140,2025/12/11
SDII010228,SID0017,MID0018,140,2025/12/12
SDII010229,SID0017,MID0018,140,2025/12/13
SDII010230,SID0017,MID0018,140,2025/12/14
SDII010231,SID0017,MID0018,140,2025/12/15
SDII010232,SID0017,MID0018,140,2025/12/16
SDII010233,SID0017,MID0018,140,2025/12/17
SDII010234,SID0017,MID0018,140,2025/12/18
SDII010235,SID0017,MID0018,140,2025/12/19
SDII010236,SID0017,MID0018,140,2025/12/20
SDII010237,SID0017,MID0018,140,2025/12/21
SDII010238,SID0017,MID0018,140,2025/12/22
SDII010239,SID0017,MID0018,140,2025/12/23
SDII010240,SID0017,MID0018,132,2025/12/24
SDII010241,SID0017,MID0018,96,2025/12/25
SDII010242,SID0017,MID0018,96,2025/12/26
SDII010243,SID0017,MID0018,96,2025/12/27
SDII010244,SID0017,MID0018,96,2025/12/28
SDII010245,SID0017,MID0018,96,2025/12/29
SDII010246,SID0017,MID0018,96,2025/12/30
SDII010247,SID0017,MID0018,96,2025/12/31
SDII010248,SID0017,MID0018,96,2026/01/01
SDII010249,SID0018,MID0002,51,2025/01/01
SDII010250,SID0018,MID0002,51,2025/01/02
SDII010251,SID0018,MID0002,51,2025/01/03
SDII010252,SID0018,MID0002,51,2025/01/04
SDII010253,SID0018,MID0002,51,2025/01/05
SDII010254,SID0018,MID0002,51,2025/01/06
SDII010255,SID0018,MID0002,51,2025/01/07
SDII010256,SID0018,MID0002,51,2025/01/08
SDII010257,SID0018,MID0002,50,2025/01/09
SDII010258,SID0018,MID0002,39,2025/01/10
SDII010259,SID0018,MID0002,27,2025/01/11
SDII010260,SID0018,MID0002,27,2025/01/12
SDII010261,SID0018,MID0002,27,2025/01/13
SDII010262,SID0018,MID0002,19,2025/01/14
SDII010263,SID0018,MID0002,11,2025/01/15
SDII010264,SID0018,MID0002,0,2025/01/16
SDII010265,SID0018,MID0002,0,2025/01/17
SDII010266,SID0018,MID0002,0,2025/01/18
SDII010267,SID0018,MID0002,101,2025/01/19
SDII010268,SID0018,MID0002,101,2025/01/20
SDII010269,SID0018,MID0002,101,2025/01/21
SDII010270,SID0018,MID0002,101,2025/01/22
SDII010271,SID0018,MID0002,101,2025/01/23
SDII010272,SID0018,MID0002,101,2025/01/24
SDII010273,SID0018,MID0002,101,2025/01/25
SDII010274,SID0018,MID0002,223,2025/01/26
SDII010275,SID0018,MID0002,223,2025/01/27
SDII010276,SID0018,MID0002,223,2025/01/28
SDII010277,SID0018,MID0002,223,2025/01/29
SDII010278,SID0018,MID0002,223,2025/01/30
SDII010279,SID0018,MID0002,223,2025/01/31
SDII010280,SID0018,MID0002,223,2025/02/01
SDII010281,SID0018,MID0002,223,2025/02/02
SDII010282,SID0018,MID0002,223,2025/02/03
SDII010283,SID0018,MID0002,223,2025/02/04
SDII010284,SID0018,MID0002,204,2025/02/05
SDII010285,SID0018,MID0002,175,2025/02/06
SDII010286,SID0018,MID0002,175,2025/02/07
SDII010287,SID0018,MID0002,175,2025/02/08
SDII010288,SID0018,MID0002,175,2025/02/09
SDII010289,SID0018,MID0002,175,2025/02/10
SDII010290,SID0018,MID0002,175,2025/02/11
SDII010291,SID0018,MID0002,175,2025/02/12
SDII010292,SID0018,MID0002,175,2025/02/13
SDII010293,SID0018,MID0002,175,2025/02/14
SDII010294,SID0018,MID0002,175,2025/02/15
SDII010295,SID0018,MID0002,175,2025/02/16
SDII010296,SID0018,MID0002,175,2025/02/17
SDII010297,SID0018,MID0002,175,2025/02/18
SDII010298,SID0018,MID0002,175,2025/02/19
SDII010299,SID0018,MID0002,175,2025/02/20
SDII010300,SID0018,MID0002,175,2025/02/21
SDII010301,SID0018,MID0002,175,2025/02/22
SDII010302,SID0018,MID0002,175,2025/02/23
SDII010303,SID0018,MID0002,175,2025/02/24
SDII010304,SID0018,MID0002,175,2025/02/25
SDII010305,SID0018,MID0002,175,2025/02/26
SDII010306,SID0018,MID0002,175,2025/02/27
SDII010307,SID0018,MID0002,175,2025/02/28
SDII010308,SID0018,MID0002,175,2025/03/01
SDII010309,SID0018,MID0002,175,2025/03/02
SDII010310,SID0018,MID0002,175,2025/03/03
SDII010311,SID0018,MID0002,175,2025/03/04
SDII010312,SID0018,MID0002,175,2025/03/05
SDII010313,SID0018,MID0002,175,2025/03/06
SDII010314,SID0018,MID0002,175,2025/03/07
SDII010315,SID0018,MID0002,175,2025/03/08
SDII010316,SID0018,MID0002,175,2025/03/09
SDII010317,SID0018,MID0002,175,2025/03/10
SDII010318,SID0018,MID0002,175,2025/03/11
SDII010319,SID0018,MID0002,175,2025/03/12
SDII010320,SID0018,MID0002,175,2025/03/13
SDII010321,SID0018,MID0002,175,2025/03/14
SDII010322,SID0018,MID0002,175,2025/03/15
SDII010323,SID0018,MID0002,175,2025/03/16
SDII010324,SID0018,MID0002,175,2025/03/17
SDII010325,SID0018,MID0002,175,2025/03/18
SDII010326,SID0018,MID0002,175,2025/03/19
SDII010327,SID0018,MID0002,175,2025/03/20
SDII010328,SID0018,MID0002,175,2025/03/21
SDII010329,SID0018,MID0002,175,2025/03/22
SDII010330,SID0018,MID0002,175,2025/03/23
SDII010331,SID0018,MID0002,175,2025/03/24
SDII010332,SID0018,MID0002,175,2025/03/25
SDII010333,SID0018,MID0002,175,2025/03/26
SDII010334,SID0018,MID0002,175,2025/03/27
SDII010335,SID0018,MID0002,164,2025/03/28
SDII010336,SID0018,MID0002,143,2025/03/29
SDII010337,SID0018,MID0002,143,2025/03/30
SDII010338,SID0018,MID0002,143,2025/03/31
SDII010339,SID0018,MID0002,117,2025/04/01
SDII010340,SID0018,MID0002,117,2025/04/02
SDII010341,SID0018,MID0002,117,2025/04/03
SDII010342,SID0018,MID0002,117,2025/04/04
SDII010343,SID0018,MID0002,117,2025/04/05
SDII010344,SID0018,MID0002,117,2025/04/06
SDII010345,SID0018,MID0002,117,2025/04/07
SDII010346,SID0018,MID0002,117,2025/04/08
SDII010347,SID0018,MID0002,117,2025/04/09
SDII010348,SID0018,MID0002,117,2025/04/10
SDII010349,SID0018,MID0002,117,2025/04/11
SDII010350,SID0018,MID0002,117,2025/04/12
SDII010351,SID0018,MID0002,117,2025/04/13
SDII010352,SID0018,MID0002,117,2025/04/14
SDII010353,SID0018,MID0002,117,2025/04/15
SDII010354,SID0018,MID0002,117,2025/04/16
SDII010355,SID0018,MID0002,117,2025/04/17
SDII010356,SID0018,MID0002,117,2025/04/18
SDII010357,SID0018,MID0002,218,2025/04/19
SDII010358,SID0018,MID0002,218,2025/04/20
SDII010359,SID0018,MID0002,218,2025/04/21
SDII010360,SID0018,MID0002,191,2025/04/22
SDII010361,SID0018,MID0002,188,2025/04/23
SDII010362,SID0018,MID0002,165,2025/04/24
SDII010363,SID0018,MID0002,153,2025/04/25
SDII010364,SID0018,MID0002,148,2025/04/26
SDII010365,SID0018,MID0002,148,2025/04/27
SDII010366,SID0018,MID0002,148,2025/04/28
SDII010367,SID0018,MID0002,148,2025/04/29
SDII010368,SID0018,MID0002,148,2025/04/30
SDII010369,SID0018,MID0002,148,2025/05/01
SDII010370,SID0018,MID0002,148,2025/05/02
SDII010371,SID0018,MID0002,148,2025/05/03
SDII010372,SID0018,MID0002,148,2025/05/04
SDII010373,SID0018,MID0002,148,2025/05/05
SDII010374,SID0018,MID0002,148,2025/05/06
SDII010375,SID0018,MID0002,148,2025/05/07
SDII010376,SID0018,MID0002,148,2025/05/08
SDII010377,SID0018,MID0002,148,2025/05/09
SDII010378,SID0018,MID0002,148,2025/05/10
SDII010379,SID0018,MID0002,148,2025/05/11
SDII010380,SID0018,MID0002,148,2025/05/12
SDII010381,SID0018,MID0002,148,2025/05/13
SDII010382,SID0018,MID0002,148,2025/05/14
SDII010383,SID0018,MID0002,148,2025/05/15
SDII010384,SID0018,MID0002,148,2025/05/16
SDII010385,SID0018,MID0002,148,2025/05/17
SDII010386,SID0018,MID0002,148,2025/05/18
SDII010387,SID0018,MID0002,148,2025/05/19
SDII010388,SID0018,MID0002,148,2025/05/20
SDII010389,SID0018,MID0002,148,2025/05/21
SDII010390,SID0018,MID0002,148,2025/05/22
SDII010391,SID0018,MID0002,148,2025/05/23
SDII010392,SID0018,MID0002,148,2025/05/24
SDII010393,SID0018,MID0002,148,2025/05/25
SDII010394,SID0018,MID0002,148,2025/05/26
SDII010395,SID0018,MID0002,128,2025/05/27
SDII010396,SID0018,MID0002,119,2025/05/28
SDII010397,SID0018,MID0002,92,2025/05/29
SDII010398,SID0018,MID0002,208,2025/05/30
SDII010399,SID0018,MID0002,203,2025/05/31
SDII010400,SID0018,MID0002,203,2025/06/01
SDII010401,SID0018,MID0002,203,2025/06/02
SDII010402,SID0018,MID0002,203,2025/06/03
SDII010403,SID0018,MID0002,203,2025/06/04
SDII010404,SID0018,MID0002,203,2025/06/05
SDII010405,SID0018,MID0002,183,2025/06/06
SDII010406,SID0018,MID0002,156,2025/06/07
SDII010407,SID0018,MID0002,156,2025/06/08
SDII010408,SID0018,MID0002,156,2025/06/09
SDII010409,SID0018,MID0002,148,2025/06/10
SDII010410,SID0018,MID0002,140,2025/06/11
SDII010411,SID0018,MID0002,140,2025/06/12
SDII010412,SID0018,MID0002,140,2025/06/13
SDII010413,SID0018,MID0002,140,2025/06/14
SDII010414,SID0018,MID0002,140,2025/06/15
SDII010415,SID0018,MID0002,140,2025/06/16
SDII010416,SID0018,MID0002,140,2025/06/17
SDII010417,SID0018,MID0002,140,2025/06/18
SDII010418,SID0018,MID0002,140,2025/06/19
SDII010419,SID0018,MID0002,140,2025/06/20
SDII010420,SID0018,MID0002,140,2025/06/21
SDII010421,SID0018,MID0002,140,2025/06/22
SDII010422,SID0018,MID0002,140,2025/06/23
SDII010423,SID0018,MID0002,140,2025/06/24
SDII010424,SID0018,MID0002,140,2025/06/25
SDII010425,SID0018,MID0002,140,2025/06/26
SDII010426,SID0018,MID0002,140,2025/06/27
SDII010427,SID0018,MID0002,140,2025/06/28
SDII010428,SID0018,MID0002,140,2025/06/29
