Supplier_Material_Flow_Event_ID,Supplier_ID,Material_ID,Event_Date,Event_Type,Quantity_Change,Source_Type,Source_ID
SMFEID4190,SID0011,MID0025,2025/08/10,external_receipt,182,order,OID0567
SMFEID4191,SID0002,MID0001,2025/08/11,production_consumption,-23,production_run,PRUN_SID0002_MID0001_033
SMFEID4192,SID0002,MID0025,2025/08/11,external_receipt,182,order,OID0559
SMFEID4193,SID0004,MID0020,2025/08/11,production_consumption,-15,production_run,PRUN_SID0004_MID0020_033
SMFEID4194,SID0006,MID0020,2025/08/11,production_consumption,-57,production_run,PRUN_SID0006_MID0020_033
SMFEID4195,SID0007,MID0017,2025/08/11,production_consumption,-104,production_run,PRUN_SID0007_MID0017_033
SMFEID4196,SID0011,MID0007,2025/08/11,production_consumption,-35,production_run,PRUN_SID0011_MID0007_033
SMFEID4197,SID0011,MID0020,2025/08/11,external_receipt,735,order,OID0564
SMFEID4198,SID0011,MID0025,2025/08/11,production_consumption,-30,production_run,PRUN_SID0011_MID0025_033
SMFEID4199,SID0017,MID0001,2025/08/11,production_consumption,-4,production_run,PRUN_SID0017_MID0001_015
SMFEID4200,SID0017,MID0004,2025/08/11,external_receipt,404,order,OID0537
SMFEID4201,SID0017,MID0004,2025/08/11,production_consumption,-30,production_run,PRUN_SID0017_MID0004_015
SMFEID4202,SID0017,MID0005,2025/08/11,production_consumption,-8,production_run,PRUN_SID0017_MID0005_008
SMFEID4203,SID0018,MID0004,2025/08/11,production_consumption,-4,production_run,PRUN_SID0018_MID0004_033
SMFEID4204,SID0018,MID0007,2025/08/11,production_consumption,-32,production_run,PRUN_SID0018_MID0007_033
SMFEID4205,SID0018,MID0020,2025/08/11,external_receipt,1212,order,OID0538
SMFEID4206,SID0019,MID0010,2025/08/11,production_consumption,-85,production_run,PRUN_SID0019_MID0010_033
SMFEID4207,SID0019,MID0013,2025/08/11,production_consumption,-24,production_run,PRUN_SID0019_MID0013_015
SMFEID4208,SID0019,MID0015,2025/08/11,production_consumption,-44,production_run,PRUN_SID0019_MID0015_015
SMFEID4209,SID0021,MID0004,2025/08/11,production_consumption,-18,production_run,PRUN_SID0021_MID0004_033
SMFEID4210,SID0021,MID0005,2025/08/11,production_consumption,-21,production_run,PRUN_SID0021_MID0005_015
SMFEID4211,SID0002,MID0001,2025/08/12,production_consumption,-22,production_run,PRUN_SID0002_MID0001_033
SMFEID4212,SID0002,MID0025,2025/08/12,production_consumption,-2,production_run,PRUN_SID0002_MID0025_033
SMFEID4213,SID0004,MID0020,2025/08/12,production_consumption,-16,production_run,PRUN_SID0004_MID0020_033
SMFEID4214,SID0006,MID0020,2025/08/12,production_consumption,-52,production_run,PRUN_SID0006_MID0020_033
SMFEID4215,SID0007,MID0017,2025/08/12,production_consumption,-59,production_run,PRUN_SID0007_MID0017_033
SMFEID4216,SID0007,MID0020,2025/08/12,production_consumption,-114,production_run,PRUN_SID0007_MID0020_033
SMFEID4217,SID0008,MID0022,2025/08/12,external_receipt,21,order,OID0568
SMFEID4218,SID0011,MID0007,2025/08/12,production_consumption,-24,production_run,PRUN_SID0011_MID0007_033
SMFEID4219,SID0011,MID0008,2025/08/12,external_receipt,1152,order,OID0560
SMFEID4220,SID0011,MID0008,2025/08/12,production_consumption,-104,production_run,PRUN_SID0011_MID0008_033
SMFEID4221,SID0011,MID0025,2025/08/12,production_consumption,-29,production_run,PRUN_SID0011_MID0025_033
SMFEID4222,SID0013,MID0016,2025/08/12,production_consumption,-56,production_run,PRUN_SID0013_MID0016_033
SMFEID4223,SID0013,MID0020,2025/08/12,production_consumption,-67,production_run,PRUN_SID0013_MID0020_033
SMFEID4224,SID0017,MID0001,2025/08/12,production_consumption,-7,production_run,PRUN_SID0017_MID0001_015
SMFEID4225,SID0017,MID0005,2025/08/12,production_consumption,-18,production_run,PRUN_SID0017_MID0005_008
SMFEID4226,SID0018,MID0004,2025/08/12,production_consumption,-137,production_run,PRUN_SID0018_MID0004_033
SMFEID4227,SID0018,MID0007,2025/08/12,production_consumption,-13,production_run,PRUN_SID0018_MID0007_033
SMFEID4228,SID0019,MID0010,2025/08/12,production_consumption,-37,production_run,PRUN_SID0019_MID0010_033
SMFEID4229,SID0019,MID0013,2025/08/12,production_consumption,-7,production_run,PRUN_SID0019_MID0013_015
SMFEID4230,SID0019,MID0015,2025/08/12,production_consumption,-10,production_run,PRUN_SID0019_MID0015_015
SMFEID4231,SID0021,MID0001,2025/08/12,production_consumption,-66,production_run,PRUN_SID0021_MID0001_033
SMFEID4232,SID0021,MID0004,2025/08/12,production_consumption,-20,production_run,PRUN_SID0021_MID0004_033
SMFEID4233,SID0002,MID0001,2025/08/13,production_consumption,-16,production_run,PRUN_SID0002_MID0001_033
SMFEID4234,SID0002,MID0025,2025/08/13,production_consumption,-22,production_run,PRUN_SID0002_MID0025_033
SMFEID4235,SID0004,MID0007,2025/08/13,external_receipt,526,order,OID0561
SMFEID4236,SID0004,MID0020,2025/08/13,production_consumption,-19,production_run,PRUN_SID0004_MID0020_033
SMFEID4237,SID0006,MID0010,2025/08/13,production_consumption,-111,production_run,PRUN_SID0006_MID0010_033
SMFEID4238,SID0006,MID0020,2025/08/13,production_consumption,-68,production_run,PRUN_SID0006_MID0020_033
SMFEID4239,SID0007,MID0017,2025/08/13,production_consumption,-89,production_run,PRUN_SID0007_MID0017_033
SMFEID4240,SID0007,MID0020,2025/08/13,production_consumption,-213,production_run,PRUN_SID0007_MID0020_033
SMFEID4241,SID0011,MID0001,2025/08/13,production_consumption,-4,production_run,PRUN_SID0011_MID0001_033
SMFEID4242,SID0011,MID0007,2025/08/13,external_receipt,356,order,OID0575
SMFEID4243,SID0011,MID0007,2025/08/13,production_consumption,-21,production_run,PRUN_SID0011_MID0007_033
SMFEID4244,SID0011,MID0008,2025/08/13,production_consumption,-2,production_run,PRUN_SID0011_MID0008_033
SMFEID4245,SID0011,MID0020,2025/08/13,production_consumption,-234,production_run,PRUN_SID0011_MID0020_033
SMFEID4246,SID0011,MID0025,2025/08/13,production_consumption,-2,production_run,PRUN_SID0011_MID0025_033
SMFEID4247,SID0013,MID0016,2025/08/13,production_consumption,-45,production_run,PRUN_SID0013_MID0016_033
SMFEID4248,SID0013,MID0020,2025/08/13,production_consumption,-50,production_run,PRUN_SID0013_MID0020_033
SMFEID4249,SID0015,MID0020,2025/08/13,production_consumption,-118,production_run,PRUN_SID0015_MID0020_033
SMFEID4250,SID0017,MID0005,2025/08/13,production_consumption,-14,production_run,PRUN_SID0017_MID0005_008
SMFEID4251,SID0018,MID0004,2025/08/13,production_consumption,-55,production_run,PRUN_SID0018_MID0004_033
SMFEID4252,SID0018,MID0007,2025/08/13,production_consumption,-12,production_run,PRUN_SID0018_MID0007_033
SMFEID4253,SID0018,MID0008,2025/08/13,production_consumption,-28,production_run,PRUN_SID0018_MID0008_015
SMFEID4254,SID0018,MID0020,2025/08/13,production_consumption,-117,production_run,PRUN_SID0018_MID0020_033
SMFEID4255,SID0019,MID0016,2025/08/13,production_consumption,-25,production_run,PRUN_SID0019_MID0016_033
SMFEID4256,SID0021,MID0001,2025/08/13,production_consumption,-12,production_run,PRUN_SID0021_MID0001_033
SMFEID4257,SID0021,MID0004,2025/08/13,production_consumption,-65,production_run,PRUN_SID0021_MID0004_033
SMFEID4258,SID0002,MID0001,2025/08/14,production_consumption,-21,production_run,PRUN_SID0002_MID0001_033
SMFEID4259,SID0002,MID0025,2025/08/14,production_consumption,-35,production_run,PRUN_SID0002_MID0025_033
SMFEID4260,SID0004,MID0007,2025/08/14,production_consumption,-96,production_run,PRUN_SID0004_MID0007_033
SMFEID4261,SID0004,MID0020,2025/08/14,production_consumption,-24,production_run,PRUN_SID0004_MID0020_033
SMFEID4262,SID0006,MID0010,2025/08/14,production_consumption,-8,production_run,PRUN_SID0006_MID0010_033
SMFEID4263,SID0006,MID0020,2025/08/14,production_consumption,-72,production_run,PRUN_SID0006_MID0020_033
SMFEID4264,SID0007,MID0017,2025/08/14,production_consumption,-34,production_run,PRUN_SID0007_MID0017_033
SMFEID4265,SID0007,MID0020,2025/08/14,production_consumption,-118,production_run,PRUN_SID0007_MID0020_033
SMFEID4266,SID0011,MID0001,2025/08/14,production_consumption,-64,production_run,PRUN_SID0011_MID0001_033
SMFEID4267,SID0011,MID0007,2025/08/14,production_consumption,-70,production_run,PRUN_SID0011_MID0007_033
SMFEID4268,SID0011,MID0008,2025/08/14,production_consumption,-99,production_run,PRUN_SID0011_MID0008_033
SMFEID4269,SID0011,MID0020,2025/08/14,production_consumption,-158,production_run,PRUN_SID0011_MID0020_033
SMFEID4270,SID0011,MID0025,2025/08/14,production_consumption,-25,production_run,PRUN_SID0011_MID0025_033
SMFEID4271,SID0013,MID0016,2025/08/14,production_consumption,-73,production_run,PRUN_SID0013_MID0016_033
SMFEID4272,SID0013,MID0020,2025/08/14,production_consumption,-79,production_run,PRUN_SID0013_MID0020_033
SMFEID4273,SID0015,MID0007,2025/08/14,production_consumption,-377,production_run,PRUN_SID0015_MID0007_033
SMFEID4274,SID0015,MID0020,2025/08/14,external_receipt,1879,order,OID0548
SMFEID4275,SID0015,MID0020,2025/08/14,production_consumption,-143,production_run,PRUN_SID0015_MID0020_033
SMFEID4276,SID0018,MID0004,2025/08/14,production_consumption,-122,production_run,PRUN_SID0018_MID0004_033
SMFEID4277,SID0018,MID0007,2025/08/14,production_consumption,-25,production_run,PRUN_SID0018_MID0007_033
SMFEID4278,SID0018,MID0008,2025/08/14,production_consumption,-59,production_run,PRUN_SID0018_MID0008_015
SMFEID4279,SID0018,MID0020,2025/08/14,production_consumption,-116,production_run,PRUN_SID0018_MID0020_033
SMFEID4280,SID0019,MID0015,2025/08/14,external_receipt,122,order,OID0576
SMFEID4281,SID0019,MID0016,2025/08/14,production_consumption,-57,production_run,PRUN_SID0019_MID0016_033
SMFEID4282,SID0021,MID0001,2025/08/14,production_consumption,-16,production_run,PRUN_SID0021_MID0001_033
SMFEID4283,SID0021,MID0004,2025/08/14,production_consumption,-59,production_run,PRUN_SID0021_MID0004_033
SMFEID4284,SID0004,MID0007,2025/08/15,production_consumption,-51,production_run,PRUN_SID0004_MID0007_033
SMFEID4285,SID0004,MID0020,2025/08/15,production_consumption,-6,production_run,PRUN_SID0004_MID0020_033
SMFEID4286,SID0006,MID0020,2025/08/15,production_consumption,-48,production_run,PRUN_SID0006_MID0020_033
SMFEID4287,SID0007,MID0017,2025/08/15,production_consumption,-38,production_run,PRUN_SID0007_MID0017_033
SMFEID4288,SID0007,MID0020,2025/08/15,production_consumption,-6,production_run,PRUN_SID0007_MID0020_033
SMFEID4289,SID0008,MID0022,2025/08/15,external_receipt,37,order,OID0569
SMFEID4290,SID0008,MID0024,2025/08/15,production_consumption,-20,production_run,PRUN_SID0008_MID0024_008
SMFEID4291,SID0011,MID0001,2025/08/15,external_receipt,110,order,OID0577
SMFEID4292,SID0011,MID0001,2025/08/15,production_consumption,-7,production_run,PRUN_SID0011_MID0001_033
SMFEID4293,SID0011,MID0007,2025/08/15,production_consumption,-49,production_run,PRUN_SID0011_MID0007_033
SMFEID4294,SID0011,MID0008,2025/08/15,production_consumption,-96,production_run,PRUN_SID0011_MID0008_033
SMFEID4295,SID0011,MID0020,2025/08/15,production_consumption,-160,production_run,PRUN_SID0011_MID0020_033
SMFEID4296,SID0011,MID0025,2025/08/15,production_consumption,-9,production_run,PRUN_SID0011_MID0025_033
SMFEID4297,SID0013,MID0020,2025/08/15,production_consumption,-30,production_run,PRUN_SID0013_MID0020_033
SMFEID4298,SID0015,MID0007,2025/08/15,production_consumption,-37,production_run,PRUN_SID0015_MID0007_033
SMFEID4299,SID0015,MID0020,2025/08/15,production_consumption,-89,production_run,PRUN_SID0015_MID0020_033
SMFEID4300,SID0017,MID0001,2025/08/15,external_receipt,122,order,OID0553
SMFEID4301,SID0018,MID0002,2025/08/15,external_receipt,61,order,OID0529
SMFEID4302,SID0018,MID0004,2025/08/15,production_consumption,-2,production_run,PRUN_SID0018_MID0004_033
SMFEID4303,SID0018,MID0007,2025/08/15,production_consumption,-19,production_run,PRUN_SID0018_MID0007_033
SMFEID4304,SID0018,MID0020,2025/08/15,production_consumption,-145,production_run,PRUN_SID0018_MID0020_033
SMFEID4305,SID0019,MID0016,2025/08/15,production_consumption,-50,production_run,PRUN_SID0019_MID0016_033
SMFEID4306,SID0020,MID0003,2025/08/15,production_consumption,-9,production_run,PRUN_SID0020_MID0003_008
SMFEID4307,SID0021,MID0001,2025/08/15,production_consumption,-50,production_run,PRUN_SID0021_MID0001_033
SMFEID4308,SID0021,MID0004,2025/08/15,production_consumption,-43,production_run,PRUN_SID0021_MID0004_033
SMFEID4309,SID0021,MID0001,2025/08/16,external_receipt,495,order,OID0554
SMFEID4310,SID0011,MID0020,2025/08/17,external_receipt,766,order,OID0581
SMFEID4311,SID0019,MID0010,2025/08/17,external_receipt,363,order,OID0565
SMFEID4312,SID0002,MID0001,2025/08/18,production_consumption,-58,production_run,PRUN_SID0002_MID0001_034
SMFEID4313,SID0004,MID0020,2025/08/18,production_consumption,-22,production_run,PRUN_SID0004_MID0020_034
SMFEID4314,SID0006,MID0010,2025/08/18,production_consumption,-8,production_run,PRUN_SID0006_MID0010_034
SMFEID4315,SID0006,MID0020,2025/08/18,production_consumption,-85,production_run,PRUN_SID0006_MID0020_034
SMFEID4316,SID0007,MID0020,2025/08/18,production_consumption,-46,production_run,PRUN_SID0007_MID0020_034
SMFEID4317,SID0008,MID0024,2025/08/18,production_consumption,-30,production_run,PRUN_SID0008_MID0024_008
SMFEID4318,SID0011,MID0001,2025/08/18,production_consumption,-10,production_run,PRUN_SID0011_MID0001_034
SMFEID4319,SID0011,MID0007,2025/08/18,production_consumption,-40,production_run,PRUN_SID0011_MID0007_034
SMFEID4320,SID0011,MID0008,2025/08/18,production_consumption,-138,production_run,PRUN_SID0011_MID0008_034
SMFEID4321,SID0011,MID0020,2025/08/18,production_consumption,-203,production_run,PRUN_SID0011_MID0020_034
SMFEID4322,SID0013,MID0020,2025/08/18,production_consumption,-86,production_run,PRUN_SID0013_MID0020_034
SMFEID4323,SID0018,MID0002,2025/08/18,production_consumption,-23,production_run,PRUN_SID0018_MID0002_008
SMFEID4324,SID0018,MID0004,2025/08/18,production_consumption,-115,production_run,PRUN_SID0018_MID0004_034
SMFEID4325,SID0018,MID0007,2025/08/18,external_receipt,76,order,OID0578
SMFEID4326,SID0018,MID0007,2025/08/18,production_consumption,-36,production_run,PRUN_SID0018_MID0007_034
SMFEID4327,SID0018,MID0008,2025/08/18,external_receipt,146,order,OID0573
SMFEID4328,SID0018,MID0020,2025/08/18,production_consumption,-170,production_run,PRUN_SID0018_MID0020_034
SMFEID4329,SID0020,MID0003,2025/08/18,production_consumption,-13,production_run,PRUN_SID0020_MID0003_008
SMFEID4330,SID0021,MID0018,2025/08/18,production_consumption,-11,production_run,PRUN_SID0021_MID0018_016
SMFEID4331,SID0002,MID0001,2025/08/19,production_consumption,-20,production_run,PRUN_SID0002_MID0001_034
SMFEID4332,SID0004,MID0020,2025/08/19,external_receipt,162,order,OID0584
SMFEID4333,SID0004,MID0020,2025/08/19,production_consumption,-6,production_run,PRUN_SID0004_MID0020_034
SMFEID4334,SID0006,MID0010,2025/08/19,production_consumption,-23,production_run,PRUN_SID0006_MID0010_034
SMFEID4335,SID0006,MID0020,2025/08/19,production_consumption,-70,production_run,PRUN_SID0006_MID0020_034
SMFEID4336,SID0007,MID0020,2025/08/19,production_consumption,-270,production_run,PRUN_SID0007_MID0020_034
SMFEID4337,SID0008,MID0024,2025/08/19,production_consumption,-20,production_run,PRUN_SID0008_MID0024_008
SMFEID4338,SID0011,MID0001,2025/08/19,production_consumption,-20,production_run,PRUN_SID0011_MID0001_034
SMFEID4339,SID0011,MID0007,2025/08/19,production_consumption,-51,production_run,PRUN_SID0011_MID0007_034
SMFEID4340,SID0011,MID0008,2025/08/19,production_consumption,-57,production_run,PRUN_SID0011_MID0008_034
SMFEID4341,SID0011,MID0020,2025/08/19,production_consumption,-115,production_run,PRUN_SID0011_MID0020_034
SMFEID4342,SID0013,MID0020,2025/08/19,external_receipt,364,order,OID0593
SMFEID4343,SID0013,MID0020,2025/08/19,production_consumption,-115,production_run,PRUN_SID0013_MID0020_034
SMFEID4344,SID0018,MID0002,2025/08/19,production_consumption,-20,production_run,PRUN_SID0018_MID0002_008
SMFEID4345,SID0018,MID0004,2025/08/19,external_receipt,1202,order,OID0555
SMFEID4346,SID0018,MID0004,2025/08/19,production_consumption,-48,production_run,PRUN_SID0018_MID0004_034
SMFEID4347,SID0018,MID0007,2025/08/19,production_consumption,-38,production_run,PRUN_SID0018_MID0007_034
SMFEID4348,SID0018,MID0020,2025/08/19,production_consumption,-92,production_run,PRUN_SID0018_MID0020_034
SMFEID4349,SID0019,MID0010,2025/08/19,production_consumption,-56,production_run,PRUN_SID0019_MID0010_034
SMFEID4350,SID0019,MID0013,2025/08/19,production_consumption,-19,production_run,PRUN_SID0019_MID0013_016
SMFEID4351,SID0020,MID0003,2025/08/19,production_consumption,-20,production_run,PRUN_SID0020_MID0003_008
SMFEID4352,SID0021,MID0001,2025/08/19,production_consumption,-31,production_run,PRUN_SID0021_MID0001_034
SMFEID4353,SID0021,MID0004,2025/08/19,external_receipt,177,order,OID0582
SMFEID4354,SID0021,MID0018,2025/08/19,production_consumption,-6,production_run,PRUN_SID0021_MID0018_016
SMFEID4355,SID0002,MID0001,2025/08/20,external_receipt,223,order,OID0574
SMFEID4356,SID0002,MID0025,2025/08/20,production_consumption,-19,production_run,PRUN_SID0002_MID0025_034
SMFEID4357,SID0004,MID0007,2025/08/20,production_consumption,-75,production_run,PRUN_SID0004_MID0007_034
SMFEID4358,SID0004,MID0020,2025/08/20,production_consumption,-8,production_run,PRUN_SID0004_MID0020_034
SMFEID4359,SID0006,MID0010,2025/08/20,production_consumption,-30,production_run,PRUN_SID0006_MID0010_034
SMFEID4360,SID0006,MID0020,2025/08/20,production_consumption,-76,production_run,PRUN_SID0006_MID0020_034
SMFEID4361,SID0007,MID0020,2025/08/20,external_receipt,836,order,OID0589
SMFEID4362,SID0007,MID0020,2025/08/20,production_consumption,-172,production_run,PRUN_SID0007_MID0020_034
SMFEID4363,SID0008,MID0024,2025/08/20,production_consumption,-4,production_run,PRUN_SID0008_MID0024_008
SMFEID4364,SID0011,MID0001,2025/08/20,production_consumption,-15,production_run,PRUN_SID0011_MID0001_034
SMFEID4365,SID0011,MID0007,2025/08/20,production_consumption,-35,production_run,PRUN_SID0011_MID0007_034
SMFEID4366,SID0011,MID0008,2025/08/20,production_consumption,-150,production_run,PRUN_SID0011_MID0008_034
SMFEID4367,SID0011,MID0020,2025/08/20,production_consumption,-119,production_run,PRUN_SID0011_MID0020_034
SMFEID4368,SID0011,MID0025,2025/08/20,external_receipt,167,order,OID0594
SMFEID4369,SID0013,MID0016,2025/08/20,external_receipt,182,order,OID0585
SMFEID4370,SID0013,MID0016,2025/08/20,production_consumption,-115,production_run,PRUN_SID0013_MID0016_034
SMFEID4371,SID0013,MID0020,2025/08/20,production_consumption,-11,production_run,PRUN_SID0013_MID0020_034
SMFEID4372,SID0015,MID0007,2025/08/20,production_consumption,-178,production_run,PRUN_SID0015_MID0007_034
SMFEID4373,SID0015,MID0020,2025/08/20,production_consumption,-76,production_run,PRUN_SID0015_MID0020_034
SMFEID4374,SID0017,MID0004,2025/08/20,production_consumption,-86,production_run,PRUN_SID0017_MID0004_016
