Order_ID,Material_ID,Supplier_ID,Theoretical_Capacity,Purchase_Quantity,Material_Unit_Price,Order_Create_Date,Order_Delivery_Date,Promised_Delivery_Date,Defective_Quantity,Incoming_Total_Qty,Is_Qualified_Supplier,Is_Returned,Is_Delayed,Delayed_Delivery_Cost
OID1457,MID0020,SID0018,514,199,86.26,2026/03/22,2026/04/02,2026/04/04,5,199,1,0,0,0
OID1458,MID0015,SID0014,686,621,42.91,2026/03/22,2026/04/01,2026/04/01,2,621,0,0,0,0
OID1459,MID0005,SID0005,888,380,35.8,2026/03/22,2026/03/27,2026/03/29,3,380,1,0,0,0
OID1460,MID0005,SID0005,813,322,35.8,2026/03/22,2026/04/02,2026/03/29,1,322,1,0,1,50.12
OID1461,MID0011,SID0010,973,413,29.93,2026/03/23,2026/04/01,2026/03/31,1,413,1,0,1,10.48
OID1462,MID0015,SID0014,661,360,42.91,2026/03/23,2026/03/28,2026/03/30,3,360,1,0,0,0
OID1463,MID0019,SID0001,1024,426,6.13,2026/03/23,2026/03/25,2026/03/31,2,426,1,0,0,0
OID1464,MID0015,SID0014,696,309,42.91,2026/03/23,2026/04/08,2026/04/04,11,309,0,0,1,60.07
OID1465,MID0023,SID0021,329,128,312.55,2026/03/23,2026/04/05,2026/04/03,0,128,1,0,1,218.78
OID1466,MID0016,SID0015,663,498,128.17,2026/03/24,2026/04/02,2026/04/05,4,498,1,0,0,0
OID1467,MID0019,SID0001,1118,412,6.13,2026/03/24,2026/04/01,2026/04/05,2,412,1,0,0,0
OID1468,MID0025,SID0021,305,183,30.62,2026/03/24,2026/03/31,2026/04/01,7,183,1,0,0,0
OID1469,MID0010,SID0009,1033,800,28.19,2026/03/24,2026/04/11,2026/04/07,2,800,0,0,1,39.47
OID1470,MID0023,SID0021,315,152,312.55,2026/03/25,2026/04/01,2026/04/04,1,152,1,0,0,0
OID1471,MID0011,SID0010,980,429,29.93,2026/03/25,2026/04/01,2026/04/02,0,429,1,0,0,0
OID1472,MID0003,SID0003,1143,745,62.12,2026/03/25,2026/04/03,2026/04/07,3,745,1,0,0,0
OID1473,MID0001,SID0001,1051,826,239.42,2026/03/25,2026/04/01,2026/04/07,1,826,1,0,0,0
OID1474,MID0007,SID0006,916,397,15.11,2026/03/26,2026/04/01,2026/04/06,1,397,1,0,0,0
OID1475,MID0005,SID0005,832,475,35.8,2026/03/26,2026/04/02,2026/04/04,0,475,1,0,0,0
OID1476,MID0015,SID0014,641,509,42.91,2026/03/26,2026/04/02,2026/04/03,1,509,1,0,0,0
OID1477,MID0011,SID0010,881,463,29.93,2026/03/26,2026/04/02,2026/04/04,3,463,1,0,0,0
OID1478,MID0020,SID0018,534,357,86.26,2026/03/27,2026/04/08,2026/04/10,1,357,1,0,0,0
OID1479,MID0007,SID0006,951,567,15.11,2026/03/27,2026/04/07,2026/04/09,1,567,1,0,0,0
OID1480,MID0016,SID0015,672,284,128.17,2026/03/27,2026/04/02,2026/04/07,2,284,1,0,0,0
OID1481,MID0020,SID0018,504,431,86.26,2026/03/27,2026/04/08,2026/04/10,1,431,1,0,0,0
OID1482,MID0001,SID0001,1156,430,239.42,2026/03/28,2026/04/02,2026/04/08,2,430,0,0,0,0
OID1483,MID0023,SID0021,325,138,312.55,2026/03/28,2026/04/09,2026/04/10,16,0,1,1,0,0
OID1484,MID0023,SID0021,337,121,312.55,2026/03/28,2026/04/08,2026/04/11,0,121,1,0,0,0
OID1485,MID0012,SID0011,778,575,221.24,2026/03/28,2026/04/06,2026/04/06,4,575,1,0,0,0
OID1486,MID0020,SID0018,512,222,86.26,2026/03/29,2026/04/08,2026/04/05,0,222,1,0,1,90.57
OID1487,MID0015,SID0014,715,647,42.91,2026/03/29,2026/04/04,2026/04/09,3,647,0,0,0,0
OID1488,MID0009,SID0001,1085,442,6.05,2026/03/29,2026/04/02,2026/04/07,0,442,1,0,0,0
OID1489,MID0010,SID0009,1043,869,28.19,2026/03/29,2026/04/11,2026/04/11,1,869,0,0,0,0
OID1490,MID0013,SID0012,719,504,5,2026/03/30,2026/04/13,2026/04/11,1,504,1,0,1,3.5
OID1491,MID0012,SID0011,699,334,221.24,2026/03/30,2026/04/02,2026/04/07,3,334,1,0,0,0
OID1492,MID0020,SID0018,511,248,86.26,2026/03/30,2026/04/14,2026/04/11,0,248,1,0,1,90.57
OID1493,MID0011,SID0010,949,340,29.93,2026/03/30,2026/04/09,2026/04/07,1,340,0,0,1,20.95
OID1494,MID0008,SID0007,904,360,106.53,2026/03/31,2026/04/12,2026/04/09,0,360,1,0,1,111.86
OID1495,MID0003,SID0003,1271,492,62.12,2026/03/31,2026/04/11,2026/04/13,4,492,1,0,0,0
OID1496,MID0012,SID0011,693,496,221.24,2026/03/31,2026/04/09,2026/04/11,1,496,1,0,0,0
OID1497,MID0016,SID0015,665,242,128.17,2026/03/31,2026/04/11,2026/04/10,7,242,1,0,1,44.86
OID1498,MID0011,SID0010,932,701,29.93,2026/04/01,2026/04/17,2026/04/15,4,701,1,0,1,20.95
OID1499,MID0008,SID0007,939,881,106.53,2026/04/01,2026/04/13,2026/04/09,4,881,1,0,1,149.14
OID1500,MID0016,SID0015,670,395,128.17,2026/04/01,2026/04/12,2026/04/11,1,395,1,0,1,44.86
